timestamp,crowd_count,frame_name,frame_index,is_synthetic,hour,minute,day_of_week,day_name,is_weekend,day_of_month,month,year,is_holiday
2025-11-01 11:59:15,64.96,,,1,11,59,5,Saturday,1,1,11,2025,0
2025-11-01 12:14:15,53.45,,,1,12,14,5,Saturday,1,1,11,2025,0
2025-11-01 12:29:15,53.45,,,1,12,29,5,Saturday,1,1,11,2025,0
2025-11-01 12:44:15,54.58,,,1,12,44,5,Saturday,1,1,11,2025,0
2025-11-01 12:59:15,53.45,,,1,12,59,5,Saturday,1,1,11,2025,0
2025-11-01 13:14:15,54.72,,,1,13,14,5,Saturday,1,1,11,2025,0
2025-11-01 13:29:15,53.45,,,1,13,29,5,Saturday,1,1,11,2025,0
2025-11-01 13:44:15,53.45,,,1,13,44,5,Saturday,1,1,11,2025,0
2025-11-01 13:59:15,53.45,,,1,13,59,5,Saturday,1,1,11,2025,0
2025-11-01 14:14:15,60.68,,,1,14,14,5,Saturday,1,1,11,2025,0
2025-11-01 14:29:15,59.55,,,1,14,29,5,Saturday,1,1,11,2025,0
2025-11-01 14:44:15,53.45,,,1,14,44,5,Saturday,1,1,11,2025,0
2025-11-01 14:59:15,57.28,,,1,14,59,5,Saturday,1,1,11,2025,0
2025-11-01 15:14:15,67.18,,,1,15,14,5,Saturday,1,1,11,2025,0
2025-11-01 15:29:15,60.75,,,1,15,29,5,Saturday,1,1,11,2025,0
2025-11-01 15:44:15,62.88,,,1,15,44,5,Saturday,1,1,11,2025,0
2025-11-01 15:59:15,60.07,,,1,15,59,5,Saturday,1,1,11,2025,0
2025-11-01 16:14:15,61.6,,,1,16,14,5,Saturday,1,1,11,2025,0
2025-11-01 16:29:15,59.28,,,1,16,29,5,Saturday,1,1,11,2025,0
2025-11-01 16:44:15,61.96,,,1,16,44,5,Saturday,1,1,11,2025,0
2025-11-01 16:59:15,62.37,,,1,16,59,5,Saturday,1,1,11,2025,0
2025-11-01 17:14:15,90.2,,,1,17,14,5,Saturday,1,1,11,2025,0
2025-11-01 17:29:15,82.83,,,1,17,29,5,Saturday,1,1,11,2025,0
2025-11-01 17:44:15,87.71,,,1,17,44,5,Saturday,1,1,11,2025,0
2025-11-01 17:59:15,86.74,,,1,17,59,5,Saturday,1,1,11,2025,0
2025-11-01 18:14:15,92.7,,,1,18,14,5,Saturday,1,1,11,2025,0
2025-11-01 18:29:15,92.47,,,1,18,29,5,Saturday,1,1,11,2025,0
2025-11-01 18:44:15,81.19,,,1,18,44,5,Saturday,1,1,11,2025,0
2025-11-01 18:59:15,81.18,,,1,18,59,5,Saturday,1,1,11,2025,0
2025-11-01 19:14:15,86.09,,,1,19,14,5,Saturday,1,1,11,2025,0
2025-11-01 19:29:15,83.58,,,1,19,29,5,Saturday,1,1,11,2025,0
2025-11-01 19:44:15,83.58,,,1,19,44,5,Saturday,1,1,11,2025,0
2025-11-01 19:59:15,86.72,,,1,19,59,5,Saturday,1,1,11,2025,0
2025-11-01 20:14:15,91.79,,,1,20,14,5,Saturday,1,1,11,2025,0
2025-11-01 20:29:15,80.52,,,1,20,29,5,Saturday,1,1,11,2025,0
2025-11-01 20:44:15,88.02,,,1,20,44,5,Saturday,1,1,11,2025,0
2025-11-01 20:59:15,87.87,,,1,20,59,5,Saturday,1,1,11,2025,0
2025-11-01 21:14:15,59.47,,,1,21,14,5,Saturday,1,1,11,2025,0
2025-11-01 21:29:15,57.72,,,1,21,29,5,Saturday,1,1,11,2025,0
2025-11-01 21:44:15,61.6,,,1,21,44,5,Saturday,1,1,11,2025,0
2025-11-01 21:59:15,62.0,,,1,21,59,5,Saturday,1,1,11,2025,0
2025-11-01 22:14:15,53.45,,,1,22,14,5,Saturday,1,1,11,2025,0
2025-11-01 22:29:15,53.45,,,1,22,29,5,Saturday,1,1,11,2025,0
2025-11-01 22:44:15,53.45,,,1,22,44,5,Saturday,1,1,11,2025,0
2025-11-01 22:59:15,53.45,,,1,22,59,5,Saturday,1,1,11,2025,0
2025-11-01 23:14:15,53.45,,,1,23,14,5,Saturday,1,1,11,2025,0
2025-11-01 23:29:15,53.45,,,1,23,29,5,Saturday,1,1,11,2025,0
2025-11-01 23:44:15,53.45,,,1,23,44,5,Saturday,1,1,11,2025,0
2025-11-01 23:59:15,53.45,,,1,23,59,5,Saturday,1,1,11,2025,0
2025-11-02 00:14:15,53.45,,,1,0,14,6,Sunday,1,2,11,2025,0
2025-11-02 00:29:15,53.45,,,1,0,29,6,Sunday,1,2,11,2025,0
2025-11-02 00:44:15,53.45,,,1,0,44,6,Sunday,1,2,11,2025,0
2025-11-02 00:59:15,53.45,,,1,0,59,6,Sunday,1,2,11,2025,0
2025-11-02 01:14:15,53.45,,,1,1,14,6,Sunday,1,2,11,2025,0
2025-11-02 01:29:15,53.45,,,1,1,29,6,Sunday,1,2,11,2025,0
2025-11-02 01:44:15,53.45,,,1,1,44,6,Sunday,1,2,11,2025,0
2025-11-02 01:59:15,53.45,,,1,1,59,6,Sunday,1,2,11,2025,0
2025-11-02 02:14:15,53.45,,,1,2,14,6,Sunday,1,2,11,2025,0
2025-11-02 02:29:15,53.45,,,1,2,29,6,Sunday,1,2,11,2025,0
2025-11-02 02:44:15,53.45,,,1,2,44,6,Sunday,1,2,11,2025,0
2025-11-02 02:59:15,53.45,,,1,2,59,6,Sunday,1,2,11,2025,0
2025-11-02 03:14:15,53.45,,,1,3,14,6,Sunday,1,2,11,2025,0
2025-11-02 03:29:15,53.45,,,1,3,29,6,Sunday,1,2,11,2025,0
2025-11-02 03:44:15,53.45,,,1,3,44,6,Sunday,1,2,11,2025,0
2025-11-02 03:59:15,53.45,,,1,3,59,6,Sunday,1,2,11,2025,0
2025-11-02 04:14:15,53.45,,,1,4,14,6,Sunday,1,2,11,2025,0
2025-11-02 04:29:15,53.45,,,1,4,29,6,Sunday,1,2,11,2025,0
2025-11-02 04:44:15,53.45,,,1,4,44,6,Sunday,1,2,11,2025,0
2025-11-02 04:59:15,53.45,,,1,4,59,6,Sunday,1,2,11,2025,0
2025-11-02 05:14:15,53.45,,,1,5,14,6,Sunday,1,2,11,2025,0
2025-11-02 05:29:15,53.45,,,1,5,29,6,Sunday,1,2,11,2025,0
2025-11-02 05:44:15,53.45,,,1,5,44,6,Sunday,1,2,11,2025,0
2025-11-02 05:59:15,53.45,,,1,5,59,6,Sunday,1,2,11,2025,0
2025-11-02 06:14:15,60.36,,,1,6,14,6,Sunday,1,2,11,2025,0
2025-11-02 06:29:15,60.35,,,1,6,29,6,Sunday,1,2,11,2025,0
2025-11-02 06:44:15,62.91,,,1,6,44,6,Sunday,1,2,11,2025,0
2025-11-02 06:59:15,56.88,,,1,6,59,6,Sunday,1,2,11,2025,0
2025-11-02 07:14:15,96.08,,,1,7,14,6,Sunday,1,2,11,2025,0
2025-11-02 07:29:15,90.19,,,1,7,29,6,Sunday,1,2,11,2025,0
2025-11-02 07:44:15,88.29,,,1,7,44,6,Sunday,1,2,11,2025,0
2025-11-02 07:59:15,93.67,,,1,7,59,6,Sunday,1,2,11,2025,0
2025-11-02 08:14:15,83.66,,,1,8,14,6,Sunday,1,2,11,2025,0
2025-11-02 08:29:15,92.47,,,1,8,29,6,Sunday,1,2,11,2025,0
2025-11-02 08:44:15,83.01,,,1,8,44,6,Sunday,1,2,11,2025,0
2025-11-02 08:59:15,86.17,,,1,8,59,6,Sunday,1,2,11,2025,0
2025-11-02 09:14:15,86.39,,,1,9,14,6,Sunday,1,2,11,2025,0
2025-11-02 09:29:15,87.57,,,1,9,29,6,Sunday,1,2,11,2025,0
2025-11-02 09:44:15,89.05,,,1,9,44,6,Sunday,1,2,11,2025,0
2025-11-02 09:59:15,92.61,,,1,9,59,6,Sunday,1,2,11,2025,0
2025-11-02 10:14:15,85.28,,,1,10,14,6,Sunday,1,2,11,2025,0
2025-11-02 10:29:15,90.87,,,1,10,29,6,Sunday,1,2,11,2025,0
2025-11-02 10:44:15,89.17,,,1,10,44,6,Sunday,1,2,11,2025,0
2025-11-02 10:59:15,81.41,,,1,10,59,6,Sunday,1,2,11,2025,0
2025-11-02 11:14:15,62.55,,,1,11,14,6,Sunday,1,2,11,2025,0
2025-11-02 11:29:15,60.87,,,1,11,29,6,Sunday,1,2,11,2025,0
2025-11-02 11:44:15,59.94,,,1,11,44,6,Sunday,1,2,11,2025,0
2025-11-02 11:59:15,59.69,,,1,11,59,6,Sunday,1,2,11,2025,0
2025-11-02 12:14:15,53.45,,,1,12,14,6,Sunday,1,2,11,2025,0
2025-11-02 12:29:15,55.16,,,1,12,29,6,Sunday,1,2,11,2025,0
2025-11-02 12:44:15,53.45,,,1,12,44,6,Sunday,1,2,11,2025,0
2025-11-02 12:59:15,57.1,,,1,12,59,6,Sunday,1,2,11,2025,0
2025-11-02 13:14:15,53.45,,,1,13,14,6,Sunday,1,2,11,2025,0
2025-11-02 13:29:15,53.45,,,1,13,29,6,Sunday,1,2,11,2025,0
2025-11-02 13:44:15,53.45,,,1,13,44,6,Sunday,1,2,11,2025,0
2025-11-02 13:59:15,53.45,,,1,13,59,6,Sunday,1,2,11,2025,0
2025-11-02 14:14:15,59.65,,,1,14,14,6,Sunday,1,2,11,2025,0
2025-11-02 14:29:15,64.2,,,1,14,29,6,Sunday,1,2,11,2025,0
2025-11-02 14:44:15,61.69,,,1,14,44,6,Sunday,1,2,11,2025,0
2025-11-02 14:59:15,62.63,,,1,14,59,6,Sunday,1,2,11,2025,0
2025-11-02 15:14:15,64.27,,,1,15,14,6,Sunday,1,2,11,2025,0
2025-11-02 15:29:15,60.52,,,1,15,29,6,Sunday,1,2,11,2025,0
2025-11-02 15:44:15,67.99,,,1,15,44,6,Sunday,1,2,11,2025,0
2025-11-02 15:59:15,63.11,,,1,15,59,6,Sunday,1,2,11,2025,0
2025-11-02 16:14:15,65.49,,,1,16,14,6,Sunday,1,2,11,2025,0
2025-11-02 16:29:15,55.9,,,1,16,29,6,Sunday,1,2,11,2025,0
2025-11-02 16:44:15,61.26,,,1,16,44,6,Sunday,1,2,11,2025,0
2025-11-02 16:59:15,62.42,,,1,16,59,6,Sunday,1,2,11,2025,0
2025-11-02 17:14:15,87.31,,,1,17,14,6,Sunday,1,2,11,2025,0
2025-11-02 17:29:15,88.34,,,1,17,29,6,Sunday,1,2,11,2025,0
2025-11-02 17:44:15,93.44,,,1,17,44,6,Sunday,1,2,11,2025,0
2025-11-02 17:59:15,88.41,,,1,17,59,6,Sunday,1,2,11,2025,0
2025-11-02 18:14:15,86.67,,,1,18,14,6,Sunday,1,2,11,2025,0
2025-11-02 18:29:15,89.91,,,1,18,29,6,Sunday,1,2,11,2025,0
2025-11-02 18:44:15,86.77,,,1,18,44,6,Sunday,1,2,11,2025,0
2025-11-02 18:59:15,91.51,,,1,18,59,6,Sunday,1,2,11,2025,0
2025-11-02 19:14:15,87.72,,,1,19,14,6,Sunday,1,2,11,2025,0
2025-11-02 19:29:15,89.65,,,1,19,29,6,Sunday,1,2,11,2025,0
2025-11-02 19:44:15,89.07,,,1,19,44,6,Sunday,1,2,11,2025,0
2025-11-02 19:59:15,86.04,,,1,19,59,6,Sunday,1,2,11,2025,0
2025-11-02 20:14:15,91.87,,,1,20,14,6,Sunday,1,2,11,2025,0
2025-11-02 20:29:15,84.97,,,1,20,29,6,Sunday,1,2,11,2025,0
2025-11-02 20:44:15,83.14,,,1,20,44,6,Sunday,1,2,11,2025,0
2025-11-02 20:59:15,86.17,,,1,20,59,6,Sunday,1,2,11,2025,0
2025-11-02 21:14:15,60.11,,,1,21,14,6,Sunday,1,2,11,2025,0
2025-11-02 21:29:15,62.11,,,1,21,29,6,Sunday,1,2,11,2025,0
2025-11-02 21:44:15,60.16,,,1,21,44,6,Sunday,1,2,11,2025,0
2025-11-02 21:59:15,68.57,,,1,21,59,6,Sunday,1,2,11,2025,0
2025-11-02 22:14:15,53.45,,,1,22,14,6,Sunday,1,2,11,2025,0
2025-11-02 22:29:15,53.45,,,1,22,29,6,Sunday,1,2,11,2025,0
2025-11-02 22:44:15,53.45,,,1,22,44,6,Sunday,1,2,11,2025,0
2025-11-02 22:59:15,53.45,,,1,22,59,6,Sunday,1,2,11,2025,0
2025-11-02 23:14:15,53.45,,,1,23,14,6,Sunday,1,2,11,2025,0
2025-11-02 23:29:15,53.45,,,1,23,29,6,Sunday,1,2,11,2025,0
2025-11-02 23:44:15,53.45,,,1,23,44,6,Sunday,1,2,11,2025,0
2025-11-02 23:59:15,53.45,,,1,23,59,6,Sunday,1,2,11,2025,0
2025-11-03 00:14:15,53.45,,,1,0,14,0,Monday,0,3,11,2025,0
2025-11-03 00:29:15,53.45,,,1,0,29,0,Monday,0,3,11,2025,0
2025-11-03 00:44:15,53.45,,,1,0,44,0,Monday,0,3,11,2025,0
2025-11-03 00:59:15,53.45,,,1,0,59,0,Monday,0,3,11,2025,0
2025-11-03 01:14:15,53.45,,,1,1,14,0,Monday,0,3,11,2025,0
2025-11-03 01:29:15,53.45,,,1,1,29,0,Monday,0,3,11,2025,0
2025-11-03 01:44:15,53.45,,,1,1,44,0,Monday,0,3,11,2025,0
2025-11-03 01:59:15,53.45,,,1,1,59,0,Monday,0,3,11,2025,0
2025-11-03 02:14:15,53.45,,,1,2,14,0,Monday,0,3,11,2025,0
2025-11-03 02:29:15,53.45,,,1,2,29,0,Monday,0,3,11,2025,0
2025-11-03 02:44:15,53.45,,,1,2,44,0,Monday,0,3,11,2025,0
2025-11-03 02:59:15,53.45,,,1,2,59,0,Monday,0,3,11,2025,0
2025-11-03 03:14:15,53.45,,,1,3,14,0,Monday,0,3,11,2025,0
2025-11-03 03:29:15,53.45,,,1,3,29,0,Monday,0,3,11,2025,0
2025-11-03 03:44:15,53.45,,,1,3,44,0,Monday,0,3,11,2025,0
2025-11-03 03:59:15,53.45,,,1,3,59,0,Monday,0,3,11,2025,0
2025-11-03 04:14:15,53.45,,,1,4,14,0,Monday,0,3,11,2025,0
2025-11-03 04:29:15,53.45,,,1,4,29,0,Monday,0,3,11,2025,0
2025-11-03 04:44:15,53.45,,,1,4,44,0,Monday,0,3,11,2025,0
2025-11-03 04:59:15,53.45,,,1,4,59,0,Monday,0,3,11,2025,0
2025-11-03 05:14:15,53.45,,,1,5,14,0,Monday,0,3,11,2025,0
2025-11-03 05:29:15,53.45,,,1,5,29,0,Monday,0,3,11,2025,0
2025-11-03 05:44:15,53.45,,,1,5,44,0,Monday,0,3,11,2025,0
2025-11-03 05:59:15,53.45,,,1,5,59,0,Monday,0,3,11,2025,0
2025-11-03 06:14:15,54.7,,,1,6,14,0,Monday,0,3,11,2025,0
2025-11-03 06:29:15,65.38,,,1,6,29,0,Monday,0,3,11,2025,0
2025-11-03 06:44:15,60.23,,,1,6,44,0,Monday,0,3,11,2025,0
2025-11-03 06:59:15,60.45,,,1,6,59,0,Monday,0,3,11,2025,0
2025-11-03 07:14:15,90.87,,,1,7,14,0,Monday,0,3,11,2025,0
2025-11-03 07:29:15,102.14,,,1,7,29,0,Monday,0,3,11,2025,0
2025-11-03 07:44:15,90.38,,,1,7,44,0,Monday,0,3,11,2025,0
2025-11-03 07:59:15,89.28,,,1,7,59,0,Monday,0,3,11,2025,0
2025-11-03 08:14:15,96.38,,,1,8,14,0,Monday,0,3,11,2025,0
2025-11-03 08:29:15,91.67,,,1,8,29,0,Monday,0,3,11,2025,0
2025-11-03 08:44:15,91.06,,,1,8,44,0,Monday,0,3,11,2025,0
2025-11-03 08:59:15,90.55,,,1,8,59,0,Monday,0,3,11,2025,0
2025-11-03 09:14:15,91.83,,,1,9,14,0,Monday,0,3,11,2025,0
2025-11-03 09:29:15,96.24,,,1,9,29,0,Monday,0,3,11,2025,0
2025-11-03 09:44:15,92.26,,,1,9,44,0,Monday,0,3,11,2025,0
2025-11-03 09:59:15,98.83,,,1,9,59,0,Monday,0,3,11,2025,0
2025-11-03 10:14:15,92.48,,,1,10,14,0,Monday,0,3,11,2025,0
2025-11-03 10:29:15,94.28,,,1,10,29,0,Monday,0,3,11,2025,0
2025-11-03 10:44:15,95.74,,,1,10,44,0,Monday,0,3,11,2025,0
2025-11-03 10:59:15,91.13,,,1,10,59,0,Monday,0,3,11,2025,0
2025-11-03 11:14:15,54.67,,,1,11,14,0,Monday,0,3,11,2025,0
2025-11-03 11:29:15,59.59,,,1,11,29,0,Monday,0,3,11,2025,0
2025-11-03 11:44:15,63.34,,,1,11,44,0,Monday,0,3,11,2025,0
2025-11-03 11:59:15,59.84,,,1,11,59,0,Monday,0,3,11,2025,0
2025-11-03 12:14:15,55.42,,,1,12,14,0,Monday,0,3,11,2025,0
2025-11-03 12:29:15,53.45,,,1,12,29,0,Monday,0,3,11,2025,0
2025-11-03 12:44:15,53.45,,,1,12,44,0,Monday,0,3,11,2025,0
2025-11-03 12:59:15,53.45,,,1,12,59,0,Monday,0,3,11,2025,0
2025-11-03 13:14:15,53.86,,,1,13,14,0,Monday,0,3,11,2025,0
2025-11-03 13:29:15,53.45,,,1,13,29,0,Monday,0,3,11,2025,0
2025-11-03 13:44:15,53.45,,,1,13,44,0,Monday,0,3,11,2025,0
2025-11-03 13:59:15,53.45,,,1,13,59,0,Monday,0,3,11,2025,0
2025-11-03 14:14:15,61.24,,,1,14,14,0,Monday,0,3,11,2025,0
2025-11-03 14:29:15,59.22,,,1,14,29,0,Monday,0,3,11,2025,0
2025-11-03 14:44:15,57.88,,,1,14,44,0,Monday,0,3,11,2025,0
2025-11-03 14:59:15,59.44,,,1,14,59,0,Monday,0,3,11,2025,0
2025-11-03 15:14:15,56.84,,,1,15,14,0,Monday,0,3,11,2025,0
2025-11-03 15:29:15,59.39,,,1,15,29,0,Monday,0,3,11,2025,0
2025-11-03 15:44:15,59.46,,,1,15,44,0,Monday,0,3,11,2025,0
2025-11-03 15:59:15,62.78,,,1,15,59,0,Monday,0,3,11,2025,0
2025-11-03 16:14:15,62.31,,,1,16,14,0,Monday,0,3,11,2025,0
2025-11-03 16:29:15,54.95,,,1,16,29,0,Monday,0,3,11,2025,0
2025-11-03 16:44:15,66.81,,,1,16,44,0,Monday,0,3,11,2025,0
2025-11-03 16:59:15,56.92,,,1,16,59,0,Monday,0,3,11,2025,0
2025-11-03 17:14:15,85.13,,,1,17,14,0,Monday,0,3,11,2025,0
2025-11-03 17:29:15,83.66,,,1,17,29,0,Monday,0,3,11,2025,0
2025-11-03 17:44:15,85.81,,,1,17,44,0,Monday,0,3,11,2025,0
2025-11-03 17:59:15,82.01,,,1,17,59,0,Monday,0,3,11,2025,0
2025-11-03 18:14:15,80.71,,,1,18,14,0,Monday,0,3,11,2025,0
2025-11-03 18:29:15,80.62,,,1,18,29,0,Monday,0,3,11,2025,0
2025-11-03 18:44:15,74.32,,,1,18,44,0,Monday,0,3,11,2025,0
2025-11-03 18:59:15,84.64,,,1,18,59,0,Monday,0,3,11,2025,0
2025-11-03 19:14:15,81.55,,,1,19,14,0,Monday,0,3,11,2025,0
2025-11-03 19:29:15,76.02,,,1,19,29,0,Monday,0,3,11,2025,0
2025-11-03 19:44:15,78.74,,,1,19,44,0,Monday,0,3,11,2025,0
2025-11-03 19:59:15,82.15,,,1,19,59,0,Monday,0,3,11,2025,0
2025-11-03 20:14:15,74.98,,,1,20,14,0,Monday,0,3,11,2025,0
2025-11-03 20:29:15,81.67,,,1,20,29,0,Monday,0,3,11,2025,0
2025-11-03 20:44:15,78.09,,,1,20,44,0,Monday,0,3,11,2025,0
2025-11-03 20:59:15,78.65,,,1,20,59,0,Monday,0,3,11,2025,0
2025-11-03 21:14:15,66.55,,,1,21,14,0,Monday,0,3,11,2025,0
2025-11-03 21:29:15,62.45,,,1,21,29,0,Monday,0,3,11,2025,0
2025-11-03 21:44:15,57.0,,,1,21,44,0,Monday,0,3,11,2025,0
2025-11-03 21:59:15,60.02,,,1,21,59,0,Monday,0,3,11,2025,0
2025-11-03 22:14:15,53.45,,,1,22,14,0,Monday,0,3,11,2025,0
2025-11-03 22:29:15,53.45,,,1,22,29,0,Monday,0,3,11,2025,0
2025-11-03 22:44:15,53.45,,,1,22,44,0,Monday,0,3,11,2025,0
2025-11-03 22:59:15,53.45,,,1,22,59,0,Monday,0,3,11,2025,0
2025-11-03 23:14:15,53.45,,,1,23,14,0,Monday,0,3,11,2025,0
2025-11-03 23:29:15,53.45,,,1,23,29,0,Monday,0,3,11,2025,0
2025-11-03 23:44:15,53.45,,,1,23,44,0,Monday,0,3,11,2025,0
2025-11-03 23:59:15,53.45,,,1,23,59,0,Monday,0,3,11,2025,0
2025-11-04 00:14:15,53.45,,,1,0,14,1,Tuesday,0,4,11,2025,0
2025-11-04 00:29:15,53.45,,,1,0,29,1,Tuesday,0,4,11,2025,0
2025-11-04 00:44:15,53.45,,,1,0,44,1,Tuesday,0,4,11,2025,0
2025-11-04 00:59:15,53.45,,,1,0,59,1,Tuesday,0,4,11,2025,0
2025-11-04 01:14:15,53.45,,,1,1,14,1,Tuesday,0,4,11,2025,0
2025-11-04 01:29:15,53.45,,,1,1,29,1,Tuesday,0,4,11,2025,0
2025-11-04 01:44:15,53.45,,,1,1,44,1,Tuesday,0,4,11,2025,0
2025-11-04 01:59:15,53.45,,,1,1,59,1,Tuesday,0,4,11,2025,0
2025-11-04 02:14:15,53.45,,,1,2,14,1,Tuesday,0,4,11,2025,0
2025-11-04 02:29:15,53.45,,,1,2,29,1,Tuesday,0,4,11,2025,0
2025-11-04 02:44:15,53.45,,,1,2,44,1,Tuesday,0,4,11,2025,0
2025-11-04 02:59:15,53.45,,,1,2,59,1,Tuesday,0,4,11,2025,0
2025-11-04 03:14:15,53.45,,,1,3,14,1,Tuesday,0,4,11,2025,0
2025-11-04 03:29:15,53.45,,,1,3,29,1,Tuesday,0,4,11,2025,0
2025-11-04 03:44:15,53.45,,,1,3,44,1,Tuesday,0,4,11,2025,0
2025-11-04 03:59:15,53.45,,,1,3,59,1,Tuesday,0,4,11,2025,0
2025-11-04 04:14:15,53.45,,,1,4,14,1,Tuesday,0,4,11,2025,0
2025-11-04 04:29:15,53.45,,,1,4,29,1,Tuesday,0,4,11,2025,0
2025-11-04 04:44:15,53.45,,,1,4,44,1,Tuesday,0,4,11,2025,0
2025-11-04 04:59:15,53.45,,,1,4,59,1,Tuesday,0,4,11,2025,0
2025-11-04 05:14:15,53.45,,,1,5,14,1,Tuesday,0,4,11,2025,0
2025-11-04 05:29:15,53.45,,,1,5,29,1,Tuesday,0,4,11,2025,0
2025-11-04 05:44:15,53.45,,,1,5,44,1,Tuesday,0,4,11,2025,0
2025-11-04 05:59:15,53.45,,,1,5,59,1,Tuesday,0,4,11,2025,0
2025-11-04 06:14:15,62.28,,,1,6,14,1,Tuesday,0,4,11,2025,0
2025-11-04 06:29:15,56.98,,,1,6,29,1,Tuesday,0,4,11,2025,0
2025-11-04 06:44:15,58.41,,,1,6,44,1,Tuesday,0,4,11,2025,0
2025-11-04 06:59:15,65.22,,,1,6,59,1,Tuesday,0,4,11,2025,0
2025-11-04 07:14:15,100.7,,,1,7,14,1,Tuesday,0,4,11,2025,0
2025-11-04 07:29:15,86.49,,,1,7,29,1,Tuesday,0,4,11,2025,0
2025-11-04 07:44:15,98.59,,,1,7,44,1,Tuesday,0,4,11,2025,0
2025-11-04 07:59:15,96.93,,,1,7,59,1,Tuesday,0,4,11,2025,0
2025-11-04 08:14:15,97.39,,,1,8,14,1,Tuesday,0,4,11,2025,0
2025-11-04 08:29:15,96.21,,,1,8,29,1,Tuesday,0,4,11,2025,0
2025-11-04 08:44:15,89.85,,,1,8,44,1,Tuesday,0,4,11,2025,0
2025-11-04 08:59:15,91.63,,,1,8,59,1,Tuesday,0,4,11,2025,0
2025-11-04 09:14:15,87.36,,,1,9,14,1,Tuesday,0,4,11,2025,0
2025-11-04 09:29:15,94.39,,,1,9,29,1,Tuesday,0,4,11,2025,0
2025-11-04 09:44:15,90.73,,,1,9,44,1,Tuesday,0,4,11,2025,0
2025-11-04 09:59:15,94.73,,,1,9,59,1,Tuesday,0,4,11,2025,0
2025-11-04 10:14:15,90.12,,,1,10,14,1,Tuesday,0,4,11,2025,0
2025-11-04 10:29:15,90.9,,,1,10,29,1,Tuesday,0,4,11,2025,0
2025-11-04 10:44:15,90.26,,,1,10,44,1,Tuesday,0,4,11,2025,0
2025-11-04 10:59:15,96.52,,,1,10,59,1,Tuesday,0,4,11,2025,0
2025-11-04 11:14:15,62.95,,,1,11,14,1,Tuesday,0,4,11,2025,0
2025-11-04 11:29:15,58.89,,,1,11,29,1,Tuesday,0,4,11,2025,0
2025-11-04 11:44:15,62.14,,,1,11,44,1,Tuesday,0,4,11,2025,0
2025-11-04 11:59:15,58.61,,,1,11,59,1,Tuesday,0,4,11,2025,0
2025-11-04 12:14:15,53.45,,,1,12,14,1,Tuesday,0,4,11,2025,0
2025-11-04 12:29:15,53.45,,,1,12,29,1,Tuesday,0,4,11,2025,0
2025-11-04 12:44:15,53.45,,,1,12,44,1,Tuesday,0,4,11,2025,0
2025-11-04 12:59:15,53.45,,,1,12,59,1,Tuesday,0,4,11,2025,0
2025-11-04 13:14:15,54.03,,,1,13,14,1,Tuesday,0,4,11,2025,0
2025-11-04 13:29:15,53.45,,,1,13,29,1,Tuesday,0,4,11,2025,0
2025-11-04 13:44:15,59.56,,,1,13,44,1,Tuesday,0,4,11,2025,0
2025-11-04 13:59:15,53.45,,,1,13,59,1,Tuesday,0,4,11,2025,0
2025-11-04 14:14:15,58.96,,,1,14,14,1,Tuesday,0,4,11,2025,0
2025-11-04 14:29:15,61.87,,,1,14,29,1,Tuesday,0,4,11,2025,0
2025-11-04 14:44:15,66.75,,,1,14,44,1,Tuesday,0,4,11,2025,0
2025-11-04 14:59:15,58.54,,,1,14,59,1,Tuesday,0,4,11,2025,0
2025-11-04 15:14:15,59.61,,,1,15,14,1,Tuesday,0,4,11,2025,0
2025-11-04 15:29:15,59.6,,,1,15,29,1,Tuesday,0,4,11,2025,0
2025-11-04 15:44:15,58.25,,,1,15,44,1,Tuesday,0,4,11,2025,0
2025-11-04 15:59:15,59.32,,,1,15,59,1,Tuesday,0,4,11,2025,0
2025-11-04 16:14:15,60.85,,,1,16,14,1,Tuesday,0,4,11,2025,0
2025-11-04 16:29:15,61.83,,,1,16,29,1,Tuesday,0,4,11,2025,0
2025-11-04 16:44:15,57.13,,,1,16,44,1,Tuesday,0,4,11,2025,0
2025-11-04 16:59:15,59.3,,,1,16,59,1,Tuesday,0,4,11,2025,0
2025-11-04 17:14:15,86.13,,,1,17,14,1,Tuesday,0,4,11,2025,0
2025-11-04 17:29:15,80.19,,,1,17,29,1,Tuesday,0,4,11,2025,0
2025-11-04 17:44:15,81.16,,,1,17,44,1,Tuesday,0,4,11,2025,0
2025-11-04 17:59:15,78.98,,,1,17,59,1,Tuesday,0,4,11,2025,0
2025-11-04 18:14:15,79.26,,,1,18,14,1,Tuesday,0,4,11,2025,0
2025-11-04 18:29:15,75.84,,,1,18,29,1,Tuesday,0,4,11,2025,0
2025-11-04 18:44:15,81.34,,,1,18,44,1,Tuesday,0,4,11,2025,0
2025-11-04 18:59:15,82.25,,,1,18,59,1,Tuesday,0,4,11,2025,0
2025-11-04 19:14:15,81.53,,,1,19,14,1,Tuesday,0,4,11,2025,0
2025-11-04 19:29:15,83.83,,,1,19,29,1,Tuesday,0,4,11,2025,0
2025-11-04 19:44:15,80.43,,,1,19,44,1,Tuesday,0,4,11,2025,0
2025-11-04 19:59:15,78.39,,,1,19,59,1,Tuesday,0,4,11,2025,0
2025-11-04 20:14:15,77.46,,,1,20,14,1,Tuesday,0,4,11,2025,0
2025-11-04 20:29:15,77.49,,,1,20,29,1,Tuesday,0,4,11,2025,0
2025-11-04 20:44:15,85.8,,,1,20,44,1,Tuesday,0,4,11,2025,0
